Stage,TimeStep,Node,r_U,r_D,P_lsh,delta_RT,s
RT,3,68,0.0,0.0,0.0,-19.33294539872793,0.0
RT,3,69,0.0,0.0,0.0,-11.500983222281661,0.0
RT,3,70,0.0,0.0,0.0,-10.403250861323897,0.0
RT,3,71,0.0,0.0,0.0,-5.234200472928677,0.0
RT,3,72,0.0,0.0,0.0,-10.30313969657115,0.0
RT,3,73,0.0,0.00778817695,0.0,-12.289076474867215,0.0
RT,3,74,0.0,0.0,0.0,-13.55530460852674,0.0
RT,3,75,0.0,0.0790408426,0.0,-13.525630955560757,0.0
RT,3,76,0.0,0.0104558575,0.0,-18.08941412922644,0.0
RT,3,77,0.0,0.0,0.0,-17.914036285457144,0.0
RT,3,78,0.0,0.0,0.0,-18.213210783130478,0.0
RT,3,79,0.0,0.0,0.0,-20.097480758932903,0.0
RT,3,80,0.0,0.0,0.0,-20.65080862815836,0.0
RT,3,81,0.0,0.0,0.0,-19.58254218864974,0.0
RT,3,82,0.0,0.0,0.0,-19.1123746458708,0.0
RT,3,83,0.0,0.0,0.0,-18.705732695718666,0.0
RT,3,84,0.0,0.0282487382,0.0,-18.77048885326991,0.0
RT,3,85,0.0,0.0,0.0,-17.813945169522157,0.0
RT,3,86,0.0,0.0,0.0,-17.820797783429043,0.0
RT,3,87,0.0,0.0,0.0,-19.180529040599453,0.0
RT,3,88,0.0,0.0,0.0,-20.73774534540297,0.0
RT,3,89,0.0,0.0,0.0,-18.256836131839947,0.0
RT,3,90,0.0,0.0,0.0,-20.13572910832181,0.0
RT,3,91,0.0,0.0,0.0,-23.467575069038503,0.0
RT,3,92,0.0,0.0,0.0,-25.06573544710338,0.0
RT,3,93,0.0,0.0,0.0,-26.771953097386955,0.0
RT,3,94,0.0,0.0,0.0,-24.395443158680592,0.0
RT,3,95,0.0,0.0,0.0,-22.25455864548951,0.0
RT,3,96,0.0,0.0,0.0,-20.951577695356974,0.0
RT,3,97,0.0,0.0,0.0,-25.29584639221065,0.0
RT,3,98,0.0,0.0,0.0,-30.714876087678817,0.0
RT,3,99,0.0,0.0492877706,0.0,-36.175015875437,0.0
RT,3,100,0.0,0.0,0.0,-30.088109818112514,0.0
RT,3,101,0.0,0.0,0.0,-25.602453308375658,0.0
RT,3,102,0.0,0.0,0.0,-44.74375893363543,0.0
RT,3,103,0.0,0.0,0.0,-49.45742136676867,0.0
RT,3,104,3.6929753602686333,25.8837251,0.0,-49.79828311787185,0.0
RT,3,105,0.0,0.0,0.0,-48.42634130413677,0.0
RT,3,106,0.0,0.0,0.0,-56.553292173546964,0.0
RT,3,107,0.0,0.0,0.0,-50.76165297109969,0.0
RT,3,108,0.0,0.0,0.0,-51.177740642323556,0.0
RT,3,109,0.0,0.0108165492,0.0,-52.50534714617693,0.0
RT,3,110,0.0,0.0179554627,0.0,-52.50567133432078,0.0
RT,3,111,0.0,0.0,0.0,-50.890106692234696,0.0
RT,3,112,0.0,0.0238908183,0.0,1.6910814065379611,0.0
RT,3,113,0.0,0.0,0.0,5.82667112325737,0.0
RT,3,114,0.0,0.0,0.0,5.905507514489301,0.0
RT,3,115,0.0,0.0218397624,0.0,-20.675670296715907,0.0
RT,3,116,0.0,0.0,0.0,5.455855137700411,0.0
RT,3,117,0.0,0.0,0.0,-13.228083093816764,0.0
RT,4,0,0.0,0.0,0.0,0.0,0.0
RT,4,1,0.0,0.0,0.0,2.701661463204573,0.0
RT,4,2,0.0,0.0,0.0,1.735415844126635,0.0
RT,4,3,0.0,0.0,0.0,3.3952819677944888,0.0
RT,4,4,0.0,0.0,0.0,3.226623941390784,0.0
RT,4,5,0.0,0.0299554151,0.0,4.176741476540229,0.0
RT,4,6,0.0,0.0,0.0,4.173333355577114,0.0
RT,4,7,0.0,0.00219337176,0.0,2.22974009394747,0.0
RT,4,8,0.0,0.0,0.0,2.227044386952514,0.0
RT,4,9,0.0,0.0,0.0,2.2241984274365336,0.0
RT,4,10,0.0,0.0,0.0,4.0732652798355105,0.0
RT,4,11,0.0,0.0768099319,0.0,3.94751781058892,0.0
RT,4,12,0.0,0.0,0.0,4.425510797497452,0.0
RT,4,13,0.0,0.0,0.0,3.881898146830366,0.0
RT,4,14,0.0,0.0162800232,0.0,2.770155439151125,0.0
RT,4,15,0.0,0.0,0.0,3.8642750705867854,0.0
RT,4,16,0.0,0.0,0.0,2.1494508726570416,0.0
RT,4,17,0.0,0.0,0.0,2.8991257078695867,0.0
RT,4,18,0.0,0.0026930233,0.0,2.6224981566159613,0.0
RT,4,19,0.0,0.0,0.0,3.2529921273519165,0.0
RT,4,20,0.0,0.0,0.0,3.1894862081875885,0.0
RT,4,21,0.0,0.0,0.0,2.653938462435093,0.0
RT,4,22,0.0,0.0,0.0,1.2339938001729536,0.0
RT,4,23,0.0,0.0,0.0,-1.1023369407581072,0.0
RT,4,24,0.0,0.0735745435,0.0,1.7517782627674592,0.0
RT,4,25,0.0,0.0328639962,0.0,1.1765470857715457,0.0
RT,4,26,0.0,0.0347956715,0.0,5.250608044622396,0.0
RT,4,27,0.0,0.0,0.0,5.618896738880551,0.0
RT,4,28,0.0,0.0,0.0,5.478536861982235,0.0
RT,4,29,0.0,0.0,0.0,-0.1213022865311757,0.0
RT,4,30,0.0,0.0,0.0,5.158430040765353,0.0
RT,4,31,0.0,0.0,0.0,4.658066047486898,0.0
RT,4,32,0.0,0.0,0.0,-0.3676455960983276,0.0
RT,4,33,0.0,0.0,0.0,-4.810324206136926,0.0
RT,4,34,0.0,0.0,0.0,-4.517385764421476,0.0
RT,4,35,0.0,0.0,0.0,-4.520192964805517,0.0
RT,4,36,0.0,0.0,0.0,-5.06287647858602,0.0
RT,4,37,0.0,0.0,0.0,-6.615531503004121,0.0
RT,4,38,0.0,0.0,0.0,-6.457107704825717,0.0
RT,4,39,0.0,0.0,0.0,-7.809790512604565,0.0
RT,4,40,0.0,0.0,0.0,-9.071263818674424,0.0
RT,4,41,0.0,0.0214581578,0.0,-14.271135790808074,0.0
RT,4,42,0.0,0.0,0.0,-10.553653125011692,0.0
RT,4,43,0.0,0.0,0.0,-20.444006992861233,0.0
RT,4,44,0.0,0.0,0.0,-24.56679960020105,0.0
RT,4,45,0.0,0.0308281077,0.0,-28.674445225907533,0.0
RT,4,46,0.0,0.0,0.0,-28.30508684361257,0.0
RT,4,47,0.0,0.0,0.0,-30.083505547711752,0.0
RT,4,48,0.0,0.0042383307,0.0,-30.804345739516606,0.0
RT,4,49,0.0,0.0,0.0,-31.519720763524617,0.0
RT,4,50,0.0,0.0,0.0,-32.32954091761488,0.0
RT,4,51,0.0,0.0,0.0,-32.37563278471697,0.0
RT,4,52,0.0,0.0,0.0,-33.50717068755773,0.0
RT,4,53,0.9050040827720522,0.0,0.0,-35.30816474131137,0.0
RT,4,54,0.0,49.7651214,0.0,-35.364090899720395,0.0
RT,4,55,0.0,0.0852733237,0.0,-35.445160369600245,0.0
RT,4,56,0.0,0.0,0.0,-33.57111010637655,0.0
RT,4,57,0.0,0.0,0.0,-33.49035535768729,0.0
RT,4,58,0.0,0.0613871177,0.0,-33.99973663986745,0.0
RT,4,59,0.0,0.0,0.0,-28.64309821936115,0.0
RT,4,60,0.0,0.0,0.0,-28.732953292014145,0.0
RT,4,61,0.0,0.0170172839,0.0,-27.68910275992681,0.0
RT,4,62,0.0,0.0,0.0,-29.667240637272272,0.0
RT,4,63,0.0,0.0,0.0,-27.422424055616773,0.0
RT,4,64,0.0,0.0,0.0,-22.555960609137742,0.0
RT,4,65,0.0,0.0,0.0,-26.148853275979008,0.0
RT,4,66,0.0,0.0,0.0,-26.34550942998544,0.0
RT,4,67,0.0,0.0,0.0,-21.01070072204729,0.0
RT,4,68,0.0,0.0,0.0,-19.608653363184914,0.0
RT,4,69,0.0,0.0,0.0,-12.259494268479074,0.0
RT,4,70,0.0,0.0,0.0,-11.162239079598777,0.0
RT,4,71,0.0,0.0,0.0,-5.962449189033066,0.0
RT,4,72,0.0,0.0,0.0,-11.070491342993932,0.0
RT,4,73,0.0,0.00371174073,0.0,-13.209504997075555,0.0
RT,4,74,0.0,0.0,0.0,-14.439827625745124,0.0
RT,4,75,0.0,0.0562866721,0.0,-14.636827013940035,0.0
RT,4,76,0.0,0.00969608494,0.0,-19.132017966430453,0.0
RT,4,77,0.0,0.0,0.0,-18.98428737146577,0.0
RT,4,78,0.0,0.0,0.0,-19.284229001902958,0.0
RT,4,79,0.0,0.0,0.0,-21.08570791206506,0.0
RT,4,80,0.0,0.0,0.0,-21.037189275165446,0.0
RT,4,81,0.0,0.0,0.0,-21.08685058912792,0.0
RT,4,82,0.0,0.0,0.0,-20.77460883215238,0.0
RT,4,83,0.0,0.0,0.0,-20.58582769788464,0.0
RT,4,84,0.0,0.0,0.0,-20.734548323452145,0.0
RT,4,85,0.0,0.0,0.0,-19.86386374709511,0.0
RT,4,86,0.0,0.0,0.0,-19.880645947869397,0.0
RT,4,87,0.0,0.0,0.0,-21.273586945301588,0.0
RT,4,88,0.0,0.0,0.0,-22.815039503225222,0.0
RT,4,89,0.0,0.0,0.0,-20.56338754317369,0.0
RT,4,90,0.0,0.0,0.0,-22.319940899228413,0.0
RT,4,91,0.0,0.0585560547,0.0,-25.42626189858794,0.0
RT,4,92,0.0,0.0,0.0,-26.847826135140338,0.0
RT,4,93,0.0,0.0,0.0,-28.374409189298092,0.0
RT,4,94,0.0,0.0,0.0,-25.972623587428643,0.0
RT,4,95,0.0,0.0,0.0,-23.72875436726892,0.0
RT,4,96,0.0,0.0,0.0,-22.210438042055046,0.0
RT,4,97,0.0,0.0,0.0,-26.50800018666709,0.0
RT,4,98,0.0,0.0,0.0,-32.073806419377206,0.0
RT,4,99,0.0,0.0771225462,0.0,-37.569883329153726,0.0
RT,4,100,0.0,0.0,0.0,-31.77770155653755,0.0
RT,4,101,0.0,0.0,0.0,-27.477320982052532,0.0
RT,4,102,0.0,0.0,0.0,-46.12754526905883,0.0
RT,4,103,0.0,0.0,0.0,-50.99622190324959,0.0
RT,4,104,0.0,25.8356998,0.0,-51.355607047301646,0.0
RT,4,105,0.0,0.0,0.0,-50.04025137776313,0.0
RT,4,106,0.0,0.0,0.0,-58.28792905357474,0.0
RT,4,107,0.0,0.0,0.0,-52.41678987523741,0.0
RT,4,108,0.0,0.0,0.0,-52.8711655549229,0.0
RT,4,109,0.0,0.0159271631,0.0,-54.28120238611345,0.0
RT,4,110,0.0,0.0082538798,0.0,-54.28081830789735,0.0
RT,4,111,0.0,0.0104367554,0.0,-52.8064279129006,0.0
RT,4,112,0.0,0.0,0.0,2.0577253845665098,0.0
RT,4,113,0.0,0.0,0.0,5.237222322746447,0.0
RT,4,114,0.0,0.0,0.0,5.307275171031307,0.0
RT,4,115,0.0,0.0157860912,0.0,-20.767713335396422,0.0
RT,4,116,0.0,0.0,0.0,4.902138272635142,0.0
RT,4,117,0.0,0.0,0.0,-14.245058429823189,0.0
RT,5,0,0.0,0.0,0.0,0.0,0.0
RT,5,1,0.0,0.0,0.0,2.2898613037586983,0.0
RT,5,2,0.0,0.0,0.0,1.459121855604792,0.0
RT,5,3,0.0,0.0,0.0,2.7454411292918337,0.0
RT,5,4,0.0,0.0,0.0,2.5695918794813224,0.0
RT,5,5,0.0,0.0172901196,0.0,3.495055535315913,0.0
RT,5,6,0.0,0.0,0.0,3.501665085626854,0.0
RT,5,7,0.0,0.00515864521,0.0,1.475221857874402,0.0
RT,5,8,0.0,0.0,0.0,1.4735723045913005,0.0
RT,5,9,0.0,0.0,0.0,1.4718308089940422,0.0
RT,5,10,0.0,0.0,0.0,3.3944919135335283,0.0
RT,5,11,0.0,0.0816414617,0.0,3.3037222228426515,0.0
RT,5,12,0.0,0.0,0.0,3.6533138524642084,0.0
RT,5,13,0.0,0.0,0.0,3.147247971267859,0.0
RT,5,14,0.0,0.0163973948,0.0,1.8335053396259582,0.0
RT,5,15,0.0,0.0,0.0,3.1382505155606566,0.0
RT,5,16,0.0,0.0,0.0,1.325991563781571,0.0
RT,5,17,0.0,0.0,0.0,1.9639022194334075,0.0
RT,5,18,0.0,0.00332940869,0.0,1.6308133715280064,0.0
RT,5,19,0.0,0.0,0.0,2.1670081798269507,0.0
RT,5,20,0.0,0.0,0.0,2.062274141779824,0.0
RT,5,21,0.0,0.0,0.0,1.5037923873864543,0.0
RT,5,22,0.0,0.0,0.0,0.07455401694326724,0.0
RT,5,23,0.0,0.0,0.0,-2.3249510058990666,0.0
RT,5,24,0.0,0.047431105,0.0,0.6633032933835636,0.0
RT,5,25,0.0,0.032983928,0.0,0.13880459223375397,0.0
RT,5,26,0.0,0.0373548875,0.0,4.0931928700213405,0.0
RT,5,27,0.0,0.0,0.0,4.466984676693755,0.0
RT,5,28,0.0,0.0,0.0,4.361226622296698,0.0
RT,5,29,0.0,0.0,0.0,-1.0426502386062282,0.0
RT,5,30,0.0,0.0,0.0,4.0674041943779855,0.0
RT,5,31,0.0,0.0,0.0,3.552022433442204,0.0
RT,5,32,0.0,0.0,0.0,-1.4626087945943311,0.0
RT,5,33,0.0,0.0,0.0,-6.025048518169939,0.0
RT,5,34,0.0,0.0,0.0,-5.753964582191742,0.0
RT,5,35,0.0,0.0,0.0,-5.75468717196631,0.0
RT,5,36,0.0,0.0,0.0,-6.280421822153443,0.0
RT,5,37,0.0,0.0,0.0,-7.7787774061909545,0.0
RT,5,38,0.0,0.0,0.0,-7.802500000485509,0.0
RT,5,39,0.0,0.0,0.0,-9.199078685813987,0.0
RT,5,40,0.0,0.0,0.0,-10.473919542752327,0.0
RT,5,41,0.0,0.0303565708,0.0,-15.621945303129763,0.0
RT,5,42,0.0,0.0,0.0,-11.569196982469236,0.0
RT,5,43,0.0,0.0,0.0,-21.09015994773722,0.0
RT,5,44,0.0,0.0,0.0,-25.051670695663972,0.0
RT,5,45,0.0,0.0320972437,0.0,-28.07486788612391,0.0
RT,5,46,0.0,0.0,0.0,-29.180990612659542,0.0
RT,5,47,0.0,0.0,0.0,-31.12656449471467,0.0
RT,5,48,0.0,0.0,0.0,-32.268333958914866,0.0
RT,5,49,0.0,0.0,0.0,-33.35666554386714,0.0
RT,5,50,0.0,0.0,0.0,-34.647226177199,0.0
RT,5,51,0.0,0.0,0.0,-34.83494325917209,0.0
RT,5,52,0.0,0.0,0.0,-36.30790584137094,0.0
RT,5,53,28.533081492033148,0.0,0.0,-38.313721491682855,0.0
RT,5,54,0.0,49.7826408,0.0,-38.25134345081713,0.0
RT,5,55,0.0,0.0750782332,0.0,-38.3353682567477,0.0
RT,5,56,0.0,0.0,0.0,-36.03208741862028,0.0
RT,5,57,0.0,0.0,0.0,-36.06114325787442,0.0
RT,5,58,0.0,0.0461422534,0.0,-36.19048407999594,0.0
RT,5,59,0.0,0.0,0.0,-30.266324380801564,0.0
RT,5,60,0.0,0.0,0.0,-30.290536087196386,0.0
RT,5,61,0.0,0.0110103404,0.0,-29.28766015066941,0.0
RT,5,62,0.0,0.0,0.0,-31.498480218694226,0.0
RT,5,63,0.0,0.0,0.0,-29.067390135118217,0.0
RT,5,64,0.0,0.0,0.0,-24.018122924113925,0.0
RT,5,65,0.0,0.0,0.0,-27.648429275576518,0.0
RT,5,66,0.0,0.0,0.0,-27.918150714098147,0.0
RT,5,67,0.0,0.0,0.0,-22.39810133398973,0.0
RT,5,68,0.0,0.0,0.0,-20.930001430452165,0.0
RT,5,69,0.0,0.0,0.0,-13.676010077250368,0.0
RT,5,70,0.0,0.0,0.0,-12.568299871196643,0.0
RT,5,71,0.0,0.0,0.0,-7.300729764521094,0.0
RT,5,72,0.0,0.0,0.0,-12.480277169640772,0.0
RT,5,73,0.0,0.0144783879,0.0,-14.664425270307532,0.0
RT,5,74,0.0,0.0,0.0,-15.860454755642621,0.0
RT,5,75,0.0,0.0662542711,0.0,-16.05342317496627,0.0
RT,5,76,0.0,0.0,0.0,-20.330626704301096,0.0
RT,5,77,0.0,0.0,0.0,-20.191420815021786,0.0
RT,5,78,0.0,0.0,0.0,-20.477303250104967,0.0
RT,5,79,0.0,0.0,0.0,-22.18935116352972,0.0
RT,5,80,0.0,0.0,0.0,-22.324381868197918,0.0
RT,5,81,0.0,0.0,0.0,-22.050414130620652,0.0
RT,5,82,0.0,0.0,0.0,-21.720985880482175,0.0
RT,5,83,0.0,0.0,0.0,-21.490185834619382,0.0
RT,5,84,0.0,0.0,0.0,-21.60595230531885,0.0
RT,5,85,0.0,0.0,0.0,-20.77128770135846,0.0
RT,5,86,0.0,0.0,0.0,-20.77128770135846,0.0
RT,5,87,0.0,0.0,0.0,-22.07370011885314,0.0
RT,5,88,0.0,0.0,0.0,-23.504561739853443,0.0
RT,5,89,0.0,0.0,0.0,-21.36411569251223,0.0
RT,5,90,0.0,0.0,0.0,-23.018821433983305,0.0
RT,5,91,0.0,0.0536329892,0.0,-25.94753879916928,0.0
RT,5,92,0.0,0.0,0.0,-27.32899947088336,0.0
RT,5,93,0.0,0.0,0.0,-28.80533087895253,0.0
RT,5,94,0.0,0.0,0.0,-26.581128886094433,0.0
RT,5,95,0.0,0.0,0.0,-24.520190877940223,0.0
RT,5,96,0.0,0.0,0.0,-23.16590462266288,0.0
RT,5,97,0.0,0.0,0.0,-27.18028342267033,0.0
RT,5,98,0.0,0.0,0.0,-32.31810538508137,0.0
RT,5,99,0.0,0.0648101041,0.0,-37.41890738399644,0.0
RT,5,100,0.0,0.0,0.0,-31.94553850819608,0.0
RT,5,101,0.0,0.0,0.0,-27.8842432785286,0.0
RT,5,102,0.0,0.0,0.0,-45.779156328657365,0.0
RT,5,103,0.0,0.0,0.0,-50.80664534539238,0.0
RT,5,104,0.0,25.839246,0.0,-51.17181838448971,0.0
RT,5,105,0.0,0.0,0.0,-49.90918973730453,0.0
RT,5,106,0.0,0.0,0.0,-58.2091267244341,0.0
RT,5,107,0.0,0.0,0.0,-52.27767541356488,0.0
RT,5,108,0.0,0.0,0.0,-52.749327722888154,0.0
RT,5,109,0.0,0.0131247298,0.0,-54.19422584882605,0.0
RT,5,110,0.0,0.00756047777,0.0,-54.19365503275441,0.0
RT,5,111,0.0,0.013764059,0.0,-52.78704980524995,0.0
RT,5,112,0.0,0.0,0.0,1.4959220111862805,0.0
RT,5,113,0.0,0.0,0.0,4.092359431615023,0.0
RT,5,114,0.0,0.0,0.0,4.15729635094101,0.0
RT,5,115,0.0,0.0299081995,0.0,-22.163511178806658,0.0
RT,5,116,0.0,0.0,0.0,4.208507701390516,0.0
RT,5,117,0.0,0.0,0.0,-15.678787706350363,0.0
RT,6,0,0.0,0.0,0.0,0.0,0.0
RT,6,1,0.0,0.0,0.0,1.9240523246547525,0.0
RT,6,2,0.0,0.0,0.0,1.2169272961378397,0.0
RT,6,3,0.0,0.0,0.0,2.1801485920288144,0.0
RT,6,4,0.0,0.0,0.0,2.013917514191263,0.0
RT,6,5,0.0,0.0360667565,0.0,2.899661922807013,0.0
RT,6,6,0.0,0.0,0.0,2.9122544493260136,0.0
RT,6,7,0.0,0.0254196188,0.0,0.909049231845728,0.0
RT,6,8,0.0,0.0,0.0,0.909049231845728,0.0
RT,6,9,0.0,0.0,0.0,0.909049231845728,0.0
RT,6,10,0.0,0.0,0.0,2.8000409934252843,0.0
RT,6,11,0.0,0.0643382013,0.0,2.7370358173625107,0.0
RT,6,12,0.0,0.0,0.0,2.9853022931505393,0.0
RT,6,13,0.0,0.0,0.0,2.51790737286251,0.0
RT,6,14,0.0,0.00890057009,0.0,1.086059117169441,0.0
RT,6,15,0.0,0.0,0.0,2.4916563741398363,0.0
RT,6,16,0.0,0.0,0.0,0.5970586958413833,0.0
RT,6,17,0.0,0.0,0.0,1.1878225216106557,0.0
RT,6,18,0.0,0.0112285757,0.0,0.8692359951021729,0.0
RT,6,19,0.0,0.0,0.0,1.363327343538998,0.0
RT,6,20,0.0,0.0,0.0,1.2586629484299863,0.0
RT,6,21,0.0,0.0,0.0,0.7274719836510144,0.0
RT,6,22,0.0,0.0,0.0,-0.6251720279807955,0.0
RT,6,23,0.0,0.0,0.0,-2.902595794886423,0.0
RT,6,24,0.0,0.0599016747,0.0,-0.046381252644124515,0.0
RT,6,25,0.0,0.0408203267,0.0,-0.5248558849600613,0.0
RT,6,26,0.0,0.0657256287,0.0,3.1647997505286014,0.0
RT,6,27,0.0,0.0,0.0,3.517529705012805,0.0
RT,6,28,0.0,0.0,0.0,3.42066449466364,0.0
RT,6,29,0.0,0.0,0.0,-1.605560631463817,0.0
RT,6,30,0.0,0.0,0.0,3.145881484243233,0.0
RT,6,31,0.0,0.0,0.0,2.6522675467320482,0.0
RT,6,32,0.0,0.0,0.0,-2.0947904093552836,0.0
RT,6,33,0.0,0.0089254333,0.0,-6.4956797645082816,0.0
RT,6,34,0.0,0.0,0.0,-6.233028723361031,0.0
RT,6,35,0.0,0.0,0.0,-6.2360158347999,0.0
RT,6,36,0.0,0.0,0.0,-6.7155881091213985,0.0
RT,6,37,0.0,0.0,0.0,-8.04386866077104,0.0
RT,6,38,0.0,0.0,0.0,-8.167744397029821,0.0
RT,6,39,0.0,0.0,0.0,-9.491683221131808,0.0
RT,6,40,0.0,0.0,0.0,-10.710240240208293,0.0
RT,6,41,0.0,0.0461024378,0.0,-15.602154639723153,0.0
RT,6,42,0.0,0.0,0.0,-12.211708999378573,0.0
RT,6,43,0.0,0.0,0.0,-21.89508069670532,0.0
RT,6,44,0.0,0.0,0.0,-25.88733435617479,0.0
RT,6,45,0.0,0.0,0.0,-29.943071011501758,0.0
RT,6,46,0.0,0.0,0.0,-29.271343530744048,0.0
RT,6,47,0.0,0.0,0.0,-30.972441140070202,0.0
RT,6,48,0.0,0.0,0.0,-31.55361543368241,0.0
RT,6,49,0.0,0.0,0.0,-32.03785028819169,0.0
RT,6,50,0.0,0.0,0.0,-32.53843085686594,0.0
RT,6,51,0.0,0.0,0.0,-32.5059593000519,0.0
RT,6,52,0.0,0.0,0.0,-33.307691652808586,0.0
RT,6,53,0.0,39.163741141523474,0.0,-34.756424658960896,0.0
RT,6,54,0.0,49.7764927,0.0,-34.99746040991084,0.0
RT,6,55,0.0,0.0591300244,0.0,-35.062317218628436,0.0
RT,6,56,0.0,0.0,0.0,-33.5911772800481,0.0
RT,6,57,0.0,0.0,0.0,-33.46546418180543,0.0
RT,6,58,0.0,0.0652264755,0.0,-34.27940875320775,0.0
RT,6,59,0.0,0.0,0.0,-28.90025209874733,0.0
RT,6,60,0.0,0.00724313026,0.0,-28.922240093149696,0.0
RT,6,61,0.0,0.0,0.0,-28.054007379350026,0.0
RT,6,62,0.0,0.0,0.0,-30.03535140028481,0.0
RT,6,63,0.0,0.0,0.0,-27.836357953174513,0.0
RT,6,64,0.0,0.0,0.0,-23.29223454105096,0.0
RT,6,65,0.0,0.0,0.0,-26.865114418714114,0.0
RT,6,66,0.0,0.0,0.0,-26.95613344746363,0.0
RT,6,67,0.0,0.0,0.0,-21.791874837343556,0.0
RT,6,68,0.0,0.0,0.0,-20.52060330199734,0.0
RT,6,69,0.0,0.0,0.0,-13.661483298950515,0.0
RT,6,70,0.0,0.0,0.0,-12.612825196686373,0.0
RT,6,71,0.0,0.0,0.0,-7.6230334723151145,0.0
RT,6,72,0.0,0.0,0.0,-12.530260769529377,0.0
RT,6,73,0.0,0.000365202278,0.0,-14.591626047553717,0.0
RT,6,74,0.0,0.0,0.0,-15.713879856447676,0.0
RT,6,75,0.0,0.0768790144,0.0,-15.877129476400597,0.0
RT,6,76,0.0,0.0,0.0,-19.863785140934198,0.0
RT,6,77,0.0,0.0,0.0,-19.730727427343453,0.0
RT,6,78,0.0,0.0,0.0,-19.993994542792876,0.0
RT,6,79,0.0,0.0,0.0,-21.585776139231342,0.0
RT,6,80,0.0,0.0,0.0,-21.71909173066757,0.0
RT,6,81,0.0,0.0,0.0,-21.437925839689115,0.0
RT,6,82,0.0,0.0,0.0,-21.12173296894204,0.0
RT,6,83,0.0,0.0,0.0,-20.894103089619506,0.0
RT,6,84,0.0,0.0151058475,0.0,-20.997280417401726,0.0
RT,6,85,0.0,0.0,0.0,-20.214373239183885,0.0
RT,6,86,0.0,0.0,0.0,-20.214373239183885,0.0
RT,6,87,0.0,0.0,0.0,-21.427248782178253,0.0
RT,6,88,0.0,0.0,0.0,-22.76325796116521,0.0
RT,6,89,0.0,0.0,0.0,-20.75653525640857,0.0
RT,6,90,0.0,0.0,0.0,-22.311050223063887,0.0
RT,6,91,0.0,0.0422065716,0.0,-25.049964022273826,0.0
RT,6,92,0.0,0.0,0.0,-26.346662870016985,0.0
RT,6,93,0.0,0.0,0.0,-27.7322261003809,0.0
RT,6,94,0.0,0.0,0.0,-25.658295050584314,0.0
RT,6,95,0.0,0.0,0.0,-23.740719176648298,0.0
RT,6,96,0.0,0.0,0.0,-22.485670428348982,0.0
RT,6,97,0.0,0.0,0.0,-26.23216032380077,0.0
RT,6,98,0.0,0.0,0.0,-31.01964183550629,0.0
RT,6,99,0.0,0.0473712378,0.0,-35.77777820202664,0.0
RT,6,100,0.0,0.0,0.0,-30.657636419403133,0.0
RT,6,101,0.0,0.0,0.0,-26.860450300269264,0.0
RT,6,102,0.0,0.0,0.0,-44.17679133467189,0.0
RT,6,103,0.0,0.0,0.0,-49.435402803681484,0.0
RT,6,104,0.0,25.8261108,0.0,-49.88158570813806,0.0
RT,6,105,0.0,0.0,0.0,-48.61292024370621,0.0
RT,6,106,0.0,0.0,0.0,-57.01057069162229,0.0
RT,6,107,0.0,0.0,0.0,-50.92583333978686,0.0
RT,6,108,0.0,0.0,0.0,-51.3710917803071,0.0
RT,6,109,0.0,0.0,0.0,-52.733941135442365,0.0
RT,6,110,0.0,0.00605390306,0.0,-52.7344305412434,0.0
RT,6,111,0.0,0.0,0.0,-51.4148501406286,0.0
RT,6,112,0.0,0.0,0.0,0.7090084039072906,0.0
RT,6,113,0.0,0.0,0.0,3.161164790945975,0.0
RT,6,114,0.0,0.0,0.0,3.22242614512723,0.0
RT,6,115,0.0,0.0402759195,0.0,-21.56584163500395,0.0
RT,6,116,0.0,0.0,0.0,3.585715685349328,0.0
RT,6,117,0.0,0.0,0.0,-15.535147100534374,0.0
RT,7,0,0.0,0.0,0.0,0.0,0.0
RT,7,1,0.0,0.0,0.0,1.7723693947381491,0.0
RT,7,2,0.0,0.0,0.0,1.1148861297432973,0.0
RT,7,3,0.0,0.0,0.0,1.9433053334579142,0.0
RT,7,4,0.0,0.0,0.0,1.781207265560596,0.0
RT,7,5,0.0,0.0674448121,0.0,2.650763002523604,0.0
RT,7,6,0.0,0.0,0.0,2.6668999178108947,0.0
RT,7,7,0.0,0.0353208893,0.0,0.6713034441784487,0.0
RT,7,8,0.0,0.0,0.0,0.6710065832199632,0.0
RT,7,9,0.0,0.0,0.0,0.6706931759129588,0.0
RT,7,10,0.0,0.0,0.0,2.5534458603506494,0.0
RT,7,11,0.0,0.0675671312,0.0,2.503706060547472,0.0
RT,7,12,0.0,0.0,0.0,2.7133454479790657,0.0
RT,7,13,0.0,0.0,0.0,2.266057269407355,0.0
RT,7,14,0.0,0.0157312076,0.0,0.8094599431086067,0.0
RT,7,15,0.0,0.0,0.0,2.2407683429847225,0.0
RT,7,16,0.0,0.0,0.0,0.35168340216131355,0.0
RT,7,17,0.0,0.0,0.0,0.9054493524321572,0.0
RT,7,18,0.0,0.0,0.0,0.57895780670367,0.0
RT,7,19,0.0,0.0,0.0,1.0149192937061002,0.0
RT,7,20,0.0,0.0,0.0,0.8828139033413152,0.0
RT,7,21,0.0,0.0,0.0,0.33336977051556005,0.0
RT,7,22,0.0,0.0,0.0,-1.033857867009175,0.0
RT,7,23,0.0,0.0,0.0,-3.3447363247074975,0.0
RT,7,24,0.0,0.0563554549,0.0,-0.40680380882093914,0.0
RT,7,25,0.0,0.056705532,0.0,-0.8458663088491676,0.0
